"","RPL_THEME1","RPL_THEME2","RPL_THEME3","RPL_THEME4","RPL_THEMES","COUNTY","FIPS","LOCATION","E_TOTPOP","HousingUnits","FireProb","FireProbNormalized","geometry"
"1",0.6572,0.6858,0.4662,0.8721,0.7248,"Los Angeles","06037101110","Census Tract 1011.10, Los Angeles County, California",4314,1999,0.019905467,0.000560564783020645,list(list(c(1972300.99552568, 1972301.73150542, 1972563.19069825, 1973171.81771559, 1973433.5409401, 1973615.97399093, 1973760.73456205, 1973752.4967663, 1973665.55369371, 1973535.78383148, 1973193.99812997, 1972419.70800396, 1972159.04369644, 1972300.99552568, 584301.147909589, 584701.023118337, 584701.131876021, 584658.528332651, 584654.002146415, 584650.929161304, 584613.46944029, 583884.285356904, 583885.197799921, 583886.566152382, 583890.100706003, 583898.032102362, 584200.411952373, 584301.147909589
)))
"2",0.1614,0.369,0.1713,0.064,0.0839,"Los Angeles","06037101122","Census Tract 1011.22, Los Angeles County, California",3239,2657,0.051955872,0.00146314739133367,list(list(c(1972080.68295681, 1972403.52048788, 1972399.11782403, 1972655.69586675, 1973306.81967516, 1973274.25762814, 1973698.53750006, 1973729.01446607, 1974060.8713542, 1974310.87891035, 1974261.17289459, 1974463.5959325, 1974449.83804062, 1974384.38671486, 1974379.95550926, 1973752.4967663, 1973760.73456205, 1973615.97399093, 1973433.5409401, 1973171.81771559, 1972563.19069825, 1972564.56729075, 1972120.93848104, 1972080.68295681, 585824.228120081, 586037.119535602, 586197.305510085, 586429.593190982, 
586443.110685649, 585561.810567836, 585509.681611225, 585054.034456693, 585006.178172495, 585064.270138374, 584741.511544298, 584740.950926855, 584327.579146532, 584072.526376433, 583869.106004318, 583884.285356904, 584613.46944029, 584650.929161304, 584654.002146415, 584658.528332651, 584701.131876021, 585103.445502263, 585676.246387299, 585824.228120081)))
"3",0.8402,0.8189,0.6092,0.8563,0.8648,"Los Angeles","06037101210","Census Tract 1012.10, Los Angeles County, California",6052,740,0.011244307,0.000316654842293955,list(list(c(1972419.70800396, 1973193.99812997, 1973535.78383148, 1973665.55369371, 1973664.31907847, 1973663.06831966, 1973509.56780652, 1973414.92581284, 1973278.47358266, 1973176.41617088, 1972856.47142472, 1972560.32687303, 1972419.70800396, 583898.032102362, 583890.100706003, 583886.566152382, 583885.197799921, 583483.54934798, 583011.464898745, 583029.095865742, 583078.284149233, 583161.869168606, 583257.668942449, 583492.759785636, 583734.890238373, 583898.032102362)))
"4",0.7075,0.8653,0.6256,0.4544,0.6927,"Los Angeles","06037101220","Census Tract 1012.20, Los Angeles County, California",3497,1376,0.012191182,0.000343320118668665,list(list(c(1973664.31907847, 1973665.55369371, 1973752.4967663, 1974379.95550926, 1974373.94514264, 1974494.35601855, 1974493.98914122, 1974373.44346242, 1974429.27177262, 1974567.22714061, 1974231.65457599, 1973663.06831966, 1973664.31907847, 583483.54934798, 583885.197799921, 583884.285356904, 583869.106004318, 583594.366575554, 583571.073025827, 583404.467827039, 583413.119923828, 583183.576987006, 582838.781396155, 582970.487353668, 583011.464898745, 583483.54934798)))
"5",0.4081,0.3298,0.2061,0.491,0.3574,"Los Angeles","06037101300","Census Tract 1013, Los Angeles County, California",4297,3882,0.044969347,0.00126639742959234,list(list(c(1974373.44346242, 1974493.98914122, 1974494.35601855, 1974373.94514264, 1974379.95550926, 1974384.38671486, 1974449.83804062, 1975567.18983941, 1975570.41683383, 1975567.36730119, 1975563.9329191, 1975437.21001419, 1975497.17739302, 1975494.919514, 1975493.8364545, 1975428.65295247, 1975419.38961938, 1974897.40120102, 1975062.26681356, 1975082.88240832, 1974794.84054443, 1974768.42969314, 1974549.13529856, 1974567.22714061, 1974429.27177262, 1974373.44346242, 583413.119923828, 583404.467827039, 
583571.073025827, 583594.366575554, 583869.106004318, 584072.526376433, 584327.579146532, 584330.219795376, 583738.215858919, 583490.089432491, 583270.693053209, 583312.84630654, 582548.761600006, 582287.322383191, 582156.547194222, 582205.525996658, 581145.017111378, 581289.729699598, 581341.196164343, 581778.398626239, 582263.578413275, 582442.679883951, 582691.081808008, 582838.781396155, 583183.576987006, 583413.119923828)))
"6",0.4437,0.6327,0.3816,0.6645,0.5286,"Los Angeles","06037101400","Census Tract 1014, Los Angeles County, California",3851,2798,0.109685252,0.00308888455055813,list(list(c(1970305.44644631, 1970827.43995702, 1971226.09421933, 1971714.94867375, 1971793.14831735, 1971634.79400114, 1971719.80558979, 1971836.21302562, 1972125.53078503, 1972344.81161253, 1972345.75128785, 1972419.70800396, 1972560.32687303, 1972856.47142472, 1973176.41617088, 1973278.47358266, 1973414.92581284, 1973509.56780652, 1973663.06831966, 1974231.65457599, 1974567.22714061, 1974549.13529856, 1974768.42969314, 1974794.84054443, 1975082.88240832, 1975062.26681356, 1974897.40120102, 1974201.15328003, 
1973646.19056417, 1973212.36983965, 1972532.69062666, 1972326.10672292, 1972150.31379916, 1971626.46993579, 1971336.26617915, 1970839.38742278, 1970579.4771549, 1970420.27269638, 1970305.44644631, 583200.543512191, 583084.744258187, 583112.891346408, 583028.969206447, 583360.390407696, 583504.408580362, 583503.261130187, 583467.632770255, 583500.699619099, 583553.395967058, 583898.807338819, 583898.032102362, 583734.890238373, 583492.759785636, 583257.668942449, 583161.869168606, 583078.284149233, 
583029.095865742, 583011.464898745, 582970.487353668, 582838.781396155, 582691.081808008, 582442.679883951, 582263.578413275, 581778.398626239, 581341.196164343, 581289.729699598, 581478.326449248, 581482.773183431, 581548.907871117, 581528.603454735, 581578.468315902, 581665.182487307, 582110.4647313, 582281.958107682, 582432.701052491, 582621.42686703, 582843.447422981, 583200.543512191)))
"7",0.4497,0.2498,0.3779,0.1098,0.245,"Los Angeles","06037102103","Census Tract 1021.03, Los Angeles County, California",1771,1164,0.004716207,0.000132814746503332,list(list(c(1966341.46098588, 1967692.32251773, 1968364.90939827, 1968172.80922704, 1967664.14037498, 1967356.42667848, 1967232.02017892, 1967160.07395491, 1967002.75700206, 1966857.78994658, 1966902.16285628, 1966665.10413643, 1966341.46098588, 580892.704756126, 580865.708956928, 580571.881049622, 580305.214520348, 580050.744094427, 580062.250318724, 579927.807078476, 579880.808635628, 580028.23004184, 580097.852793672, 580189.982191522, 580476.903278637, 580892.704756126)))
"8",0.5535,0.3714,0.3815,0.7551,0.5611,"Los Angeles","06037102104","Census Tract 1021.04, Los Angeles County, California",3554,2414,0.006927103,0.000195076558121277,list(list(c(1967232.02017892, 1967356.42667848, 1967664.14037498, 1968172.80922704, 1968364.90939827, 1968851.24056177, 1968311.86490094, 1968312.4704016, 1968290.68607777, 1968282.76771751, 1968562.95708822, 1968832.59469125, 1969076.20020521, 1969144.879208, 1969110.45986824, 1968999.67272356, 1969035.05372812, 1968952.05375511, 1968876.53189433, 1968685.37783521, 1968672.9308775, 1968542.35336578, 1968389.38405578, 1968158.72691189, 1967885.28568105, 1967578.51234861, 1967343.93552969, 1967283.95555155, 
1967160.07395491, 1967232.02017892, 579927.807078476, 580062.250318724, 580050.744094427, 580305.214520348, 580571.881049622, 580170.909448552, 580175.623195311, 579760.103154282, 579587.470427239, 579266.375136658, 579228.038847473, 579558.56580647, 579659.798506298, 579419.975616938, 579405.559417195, 579315.527239455, 579286.679813386, 579184.686576853, 578950.226784116, 578914.377345706, 578422.031821429, 578425.136487756, 578428.984917396, 578781.733936588, 579068.748662013, 579384.617225194, 
579629.361299769, 579709.659484777, 579880.808635628, 579927.807078476)))
